zip,zone,lat,lon
55904,5a,44.01,-92.47
55906,5a,44.01,-92.47
55373,4b,45.08,-93.73
55374,4b,45.19,-93.55
55969,5a,44.09,-91.81
56673,4a,48.8,-95.1
56682,4a,48.85,-95.22
55970,5a,43.6,-92.82
55068,5a,44.74,-93.07
56167,5a,43.53,-95.46
56373,4b,45.83,-94.28
55069,4b,45.68,-92.96
55971,5a,43.81,-91.75
56165,5a,43.71,-95.75
56168,5a,43.62,-95.79
56169,5a,44.31,-95.94
56170,5a,44.17,-96.1
56285,5a,44.78,-95.35
55702,4b,46.97,-92.57
55779,4b,46.85,-92.44
55375,5a,44.9,-93.74
55972,5a,43.96,-92.06
56301,4b,45.55,-94.17
56303,4b,45.55,-94.17
56304,4b,45.55,-94.17
56379,4b,45.59,-94.16
56387,4b,45.55,-94.22
56388,4b,45.56,-94.22
55070,4b,45.39,-93.38
56081,5a,43.98,-94.62
56374,4b,45.56,-94.31
56375,4b,45.7,-94.27
55376,4b,45.21,-93.66
55101,5a,44.94,-93.1
55102,5a,44.94,-93.1
55103,5a,44.94,-93.1
55104,5a,44.94,-93.1
55105,5a,44.94,-93.1
55106,5a,44.94,-93.1
55107,5a,44.94,-93.1
55108,5a,44.94,-93.1
55109,5a,44.94,-93.1
55110,5a,44.94,-93.1
55111,5a,44.94,-93.1
55112,5a,44.94,-93.1
55113,5a,44.94,-93.1
55114,5a,44.94,-93.1
55115,5a,44.94,-93.1
55116,5a,44.94,-93.1
55117,5a,44.94,-93.1
55118,5a,44.94,-93.1
55119,5a,44.94,-93.1
55120,5a,44.94,-93.1
55121,5a,44.94,-93.1
55122,5a,44.94,-93.1
55123,5a,44.94,-93.1
55124,5a,44.94,-93.1
55125,5a,44.94,-93.1
55126,5a,44.94,-93.1
55127,5a,44.94,-93.1
55128,5a,44.94,-93.1
55129,5a,44.94,-93.1
55130,5a,44.97,-93.08
55071,5a,44.83,-92.99
56082,5a,44.32,-93.96
56083,5a,44.21,-95.12
55072,4b,46.12,-92.86
56377,4b,45.62,-94.2
56378,4b,45.73,-94.95
55306,5a,44.76,-93.27
55337,5a,44.76,-93.27
55378,5a,44.75,-93.35
55780,4b,46.67,-92.63
55073,4b,45.27,-92.82
55613,4a,47.69,-90.96
56477,4b,46.62,-95.08
56478,4b,46.63,-94.88
55074,4b,45.38,-92.74
55379,5a,44.77,-93.47
56171,5a,43.65,-94.72
56676,4a,47.53,-95.25
55781,4a,47.66,-93.01
55607,4a,47.61,-91.35
55614,4a,47.29,-91.27
55381,5a,44.9,-94.19
56172,5a,43.99,-95.75
56085,5a,44.29,-94.72
56678,4a,47.52,-95.12
55382,4b,45.29,-94.21
55075,5a,44.88,-93.04
55076,5a,44.82,-93.05
55077,5a,44.82,-93.05
56288,4b,45.23,-94.93
56087,5a,44.23,-94.97
55974,5a,43.56,-91.63
56680,4a,47.64,-93.86
55384,5a,44.93,-93.63
55975,5a,43.68,-92.38
56681,4a,47.62,-94.14
55079,4b,45.39,-92.98
55080,4b,45.66,-93.26
56479,4b,46.36,-94.8
56381,4b,45.61,-95.53
56173,5a,43.51,-96.26
55385,5a,44.72,-94.48
55976,5a,43.85,-92.48
55082,4b,45.05,-92.82
56174,5a,44.03,-95.31
55783,4b,46.38,-92.82
56289,4b,45.34,-95.23
56382,4b,45.91,-94.63
55787,4b,46.65,-93.11
55977,5a,43.55,-92.64
56291,5a,44.59,-96.06
55084,4b,45.41,-92.66
56683,4a,47.66,-94.68
55615,4a,47.55,-90.88
55790,4a,47.81,-92.29
56132,5a,44.21,-95.76
56175,5a,44.23,-95.61
56684,4a,47.78,-95.69
56176,5a,43.76,-94.71
56088,5a,43.82,-94.43
56089,5a,43.56,-93.42
55616,4a,47.03,-91.67
56178,5a,44.27,-96.13
56384,4b,45.8,-94.56
55979,5a,43.97,-91.95
56481,4b,46.39,-95.01
56090,5a,43.96,-94.16
56287,5a,44.47,-95.32
56292,5a,44.5,-95.41
55386,5a,44.86,-93.65
56385,4b,45.71,-95.26
55792,4a,47.51,-92.5
55968,5a,44.39,-92.13
55981,5a,44.37,-92.04
56293,5a,44.4,-95.25
55387,5a,44.84,-93.79
56482,4b,46.43,-95.13
56386,4b,46.11,-93.52
56091,5a,43.93,-93.69
56484,4a,47.08,-94.57
56180,5a,44.22,-95.46
55982,5a,43.82,-92.87
55983,5a,44.3,-92.79
55742,4a,47.16,-93.13
55752,4a,47,-93.26
55784,4a,47.08,-93.19
55793,4a,47.13,-93.27
55087,5a,44.23,-93.34
56093,5a,44.08,-93.5
56685,4a,48.16,-94.51
55388,5a,44.96,-93.84
56096,5a,44.22,-93.57
55389,4b,45.31,-94.4
56295,4b,45.01,-95.79
55390,4b,45.06,-93.96
55391,5a,44.97,-93.51
55088,5a,44.5,-93.34
55089,5a,44.59,-92.71
56181,5a,43.66,-94.61
56097,5a,43.74,-93.72
56183,5a,44.04,-95.43
55985,5a,44.15,-92.89
56296,4b,45.8,-96.49
56686,4a,48.76,-94.95
56201,4b,45.12,-95.04
55795,4b,46.32,-92.83
56185,5a,43.76,-95.82
56101,5a,43.86,-95.11
56118,5a,43.9,-95.04
56098,5a,43.76,-94.16
55987,5a,44.04,-91.65
55395,5a,44.96,-94.04
55396,5a,44.54,-94.36
56297,5a,44.65,-95.53
56186,5a,44.01,-96.09
56187,5a,43.62,-95.59
55749,4b,46.46,-92.38
55797,4b,46.61,-92.38
55798,4b,46.67,-93
55990,5a,43.7,-92.26
55092,4b,45.33,-92.99
55368,5a,44.76,-93.92
55397,5a,44.78,-93.91
55398,4b,45.44,-93.59
55991,5a,44.28,-92.42
55992,5a,44.29,-92.67
54610,5a,44.33,-91.92
54611,5a,44.43,-90.91
54805,4b,45.41,-92.03
54720,5a,44.8,-91.44
54001,4b,45.3,-92.36
54612,5a,44.25,-91.49
54721,5a,44.62,-92.06
54613,5a,44.03,-89.88
54806,4b,46.57,-90.87
54722,5a,44.67,-91.12
54002,5a,44.96,-92.37
54810,4b,45.45,-92.45
54614,5a,43.89,-90.99
54812,4b,45.4,-91.84
54813,4b,45.63,-92.04
54723,5a,44.58,-92.45
54814,4b,46.81,-90.82
54003,5a,44.77,-92.43
54817,4b,45.65,-91.55
54615,5a,44.29,-90.84
54616,5a,44.29,-91.22
54724,4b,45.1,-91.49
54725,4b,45.04,-92.03
54726,5a,44.95,-91.04
54819,4b,45.45,-91.27
54820,4b,46.55,-91.57
54821,4b,46.19,-91.3
54727,5a,44.95,-91.15
54822,4b,45.4,-91.74
54618,5a,43.91,-90.26
54619,5a,43.74,-90.78
54824,4b,45.44,-92.55
54621,5a,43.65,-91.09
54728,4b,45.31,-91.65
54729,5a,44.93,-91.39
54004,4b,45.32,-92.17
54005,4b,45.25,-92.26
54622,5a,44.22,-91.83
54730,5a,44.99,-91.72
54826,4b,45.49,-92.09
54731,4b,45.38,-91.03
54623,5a,43.7,-91.01
54732,4b,45.16,-91.15
54827,4b,46.79,-91.1
54828,4b,45.79,-91.29
54829,4b,45.53,-92.02
54006,4b,45.56,-92.64
54733,4b,45.25,-91.81
54830,4b,46,-92.37
54007,4b,45.18,-92.38
54624,5a,43.42,-91.19
54625,5a,44.13,-91.56
54734,4b,45.04,-92.12
54009,4b,45.36,-92.63
54832,4b,46.33,-91.25
54736,5a,44.62,-91.96
54626,5a,43.16,-91.02
54657,5a,43.18,-90.85
54701,5a,44.82,-91.49
54703,5a,44.82,-91.49
54737,5a,44.72,-92.04
54738,5a,44.57,-91.47
54739,5a,44.87,-91.68
54011,5a,44.73,-92.47
54740,5a,44.78,-92.14
54627,5a,44.16,-91.26
54835,4b,45.66,-91.24
54741,5a,44.6,-90.95
54742,5a,44.76,-91.27
54628,5a,43.34,-91.08
54629,5a,44.11,-91.69
54837,4b,45.65,-92.46
54630,5a,44.08,-91.35
54631,5a,43.32,-90.85
54632,5a,43.57,-91.22
54013,4b,45.05,-92.17
54838,4b,46.24,-91.79
54839,4b,46.36,-91.1
54840,4b,45.78,-92.68
54014,5a,44.64,-92.56
54015,5a,44.97,-92.43
54841,4b,45.6,-91.77
54843,4b,46.01,-91.48
54844,4b,46.83,-91.26
54846,4b,46.38,-90.73
54855,4b,46.42,-90.81
54634,5a,43.65,-90.33
54635,5a,44.38,-91.01
54745,4b,45.25,-91.15
54636,5a,43.95,-91.25
54016,5a,44.97,-92.73
54082,4b,45.07,-92.75
54746,5a,44.53,-90.9
54747,5a,44.36,-91.41
54847,4b,46.56,-91.4
54748,4b,45.07,-91.26
54638,5a,43.79,-90.36
54749,5a,44.95,-92.07
54601,5a,43.82,-91.23
54603,5a,43.82,-91.23
54848,4b,45.46,-91.09
54639,5a,43.57,-90.63
54849,4b,46.5,-91.69
54853,4b,45.57,-92.46
54750,5a,44.56,-92.3
54854,4b,46.58,-91.72
54856,4b,46.43,-91.06
54642,5a,44.13,-90.99
54751,5a,44.88,-91.91
54754,5a,44.45,-90.83
54858,4b,45.52,-92.49
54644,5a,44.01,-91.09
54859,4b,46.09,-91.82
54755,5a,44.56,-91.66
54646,5a,44.02,-90.07
54756,5a,44.42,-92
54757,4b,45.19,-91.56
54017,4b,45.12,-92.53
54648,5a,43.83,-90.62
54650,5a,43.88,-91.21
54651,5a,43.72,-90.59
54020,4b,45.31,-92.69
54758,5a,44.57,-91.21
54759,5a,44.44,-92.14
54761,5a,44.63,-92.19
54864,4b,46.58,-91.78
54865,4b,46.77,-91.38
54762,4b,45.23,-91.98
54021,5a,44.75,-92.79
54867,4b,45.76,-91.21
54652,5a,43.44,-90.75
54868,4b,45.49,-91.73
54763,4b,45.2,-91.89
54022,5a,44.85,-92.62
54023,5a,44.98,-92.55
54653,5a,43.9,-90.91
54024,4b,45.4,-92.63
54870,4b,45.71,-91.8
54766,4b,45.31,-90.95
54845,4b,45.8,-92.17
54871,4b,45.73,-91.89
54872,4b,45.78,-92.38
54655,5a,43.39,-90.77
54873,4b,46.34,-91.82
54025,4b,45.12,-92.67
54874,4b,46.58,-91.93
54656,5a,43.94,-90.8
54801,4b,45.82,-91.89
54875,4b,45.94,-91.68
54767,5a,44.85,-92.23
54768,5a,44.96,-90.94
54026,4b,45.19,-92.53
54769,5a,44.48,-92.26
54658,5a,43.66,-91.21
54876,4b,45.84,-91.54
54770,5a,44.55,-91.38
54836,4b,46.48,-92.28
54880,4b,46.67,-92.08
54659,5a,44.32,-91.12
54771,5a,44.95,-90.8
54660,5a,43.98,-90.5
54888,4b,45.89,-91.82
54661,5a,44,-91.43
54889,4b,45.39,-92.14
54664,5a,43.5,-90.67
54665,5a,43.55,-90.88
54666,5a,44.13,-90.5
54891,4b,46.67,-90.89
54893,4b,45.87,-92.36
54667,5a,43.65,-90.85
54669,5a,43.89,-91.08
54895,4b,45.42,-91.41
54772,4b,45.04,-91.9
54773,5a,44.36,-91.31
54027,5a,44.95,-92.17
54670,5a,43.81,-90.52
54862,4b,45.79,-91.11
54896,4b,45.82,-91.01
54028,5a,44.95,-92.28
56510,4a,47.29,-96.51
56710,4a,48.19,-96.99
56713,4a,48.33,-96.81
56511,4b,46.86,-95.98
56714,4a,48.77,-96.02
56514,4b,46.64,-96.41
56515,4b,46.28,-95.71
56516,4a,47.44,-95.97
56517,4a,47.54,-96.52
56518,4b,46.46,-95.23
56519,4a,47.18,-96.5
56520,4b,46.26,-96.58
56715,4a,47.81,-96
56521,4b,46.98,-95.91
56522,4b,46.09,-96.4
56565,4b,46.03,-96.3
56583,4b,46.01,-96.32
56523,4a,47.6,-96.81
56524,4b,46.27,-95.62
56716,4a,47.77,-96.6
56527,4b,46.39,-95.32
56528,4b,46.55,-95.71
56501,4b,46.81,-95.84
56578,4b,46.86,-95.68
56529,4b,46.87,-96.69
56721,4a,47.93,-97.01
56531,4b,45.99,-95.97
56534,4b,46.48,-96.09
56535,4a,47.66,-96.01
56722,4a,47.97,-96.63
56536,4a,47.07,-96.5
56533,4b,46.37,-96.13
56537,4b,46.28,-96.06
56540,4a,47.53,-96.29
56723,4a,47.79,-96.79
56542,4a,47.58,-95.74
56543,4b,46.27,-96.31
56544,4b,46.72,-95.69
56545,4a,47.37,-96.26
56546,4a,47.07,-96.79
56547,4b,46.87,-96.57
56725,4a,48.14,-95.8
56726,4a,48.69,-96.18
56727,4a,48.29,-95.61
56728,4a,48.76,-96.94
56740,4a,48.99,-97.2
56755,4a,48.97,-97.22
56548,4a,47.35,-96.82
56549,4b,46.87,-96.31
56550,4a,47.26,-96.81
56551,4b,46.32,-95.44
56552,4b,46.97,-96.25
56729,4a,48.66,-96.59
56732,4a,48.57,-96.51
56733,4a,48.64,-96.91
56553,4b,46.43,-96.68
56734,4a,48.73,-96.66
56554,4b,46.88,-96.09
56735,4a,48.85,-96.8
56556,4a,47.63,-95.88
56557,4a,47.31,-95.96
56736,4a,47.69,-96.14
56724,4a,48.42,-95.78
56737,4a,48.43,-96.16
56560,4b,46.86,-96.75
56562,4b,46.86,-96.75
56563,4b,46.86,-96.75
56566,4a,47.28,-95.63
56738,4a,48.35,-96.32
56567,4b,46.51,-95.37
56568,4a,47.52,-96.81
56569,4a,47.1,-95.92
56742,4a,47.83,-95.85
56570,4b,46.92,-95.25
56744,4a,48.19,-97.12
56571,4b,46.42,-95.55
56572,4b,46.57,-96.08
56573,4b,46.59,-95.57
56574,4a,47.17,-96.8
56748,4a,47.91,-96.03
56575,4b,46.97,-95.38
56750,4a,47.88,-96.27
56576,4b,46.5,-95.62
56751,4a,48.84,-95.76
56579,4b,46.47,-96.28
56580,4b,46.78,-96.65
56754,4a,48.01,-96.21
56581,4a,47.45,-96.82
56757,4a,48.45,-96.87
56758,4a,48.49,-96.44
56759,4a,48.55,-96.16
56701,4a,48.11,-96.17
56584,4a,47.25,-96.25
56585,4a,47.07,-96.25
56586,4b,46.28,-95.87
56587,4b,46.65,-95.8
56760,4a,48.21,-96.4
56588,4b,46.26,-95.53
56761,4a,48.65,-95.73
56762,4a,48.19,-96.76
56756,4a,48.86,-95.57
56763,4a,48.9,-95.32
56589,4a,47.18,-95.93
56590,4b,46.03,-96.1
56592,4a,47.53,-95.98
56594,4b,46.56,-96.73
59001,4b,45.5,-109.56
59061,4b,45.36,-109.81
59820,4b,46.86,-114.59
59311,4b,45.23,-104.53
59711,4b,46.12,-112.97
59312,4b,46.67,-106.39
59211,4a,48.69,-104.36
59821,4a,47.16,-114
59863,4a,47.27,-114.15
59003,4b,45.45,-106.21
59212,4a,48.17,-104.27
59313,4b,46.28,-104.28
59006,4b,45.89,-108.09
59007,4b,45.13,-109.15
59008,4b,45.1,-109.01
59714,4b,45.81,-111.15
59412,4a,47.26,-110.87
59314,4b,45.12,-105.41
59910,4a,47.74,-114.32
59911,4a,47.88,-113.87
59010,4b,46.01,-107.31
59520,4a,48,-110.08
59011,4b,45.96,-109.85
59101,4b,45.65,-108.38
59102,4b,45.76,-108.57
59105,4b,45.87,-108.47
59106,4b,45.8,-108.66
59012,4b,45.27,-106.6
59315,4a,47.44,-104.84
59823,4b,46.95,-113.57
59632,4b,46.17,-111.99
59521,4a,48.31,-110.01
59316,4b,45.5,-104.91
59715,4b,45.77,-110.93
59718,4b,45.65,-111.17
59416,4a,48.02,-111.57
59014,4b,45.18,-108.54
59317,4b,45.39,-105.5
59345,4b,45.74,-105.24
59015,4b,46.07,-108.87
59213,4a,48.27,-104.82
59214,4a,47.07,-105.86
59417,4a,48.59,-113.27
59318,4a,47.45,-107.54
59418,4b,46.8,-109.68
59016,4b,45.44,-107.04
59701,4b,46,-112.44
59750,4b,45.9,-112.73
59419,4a,48.04,-112.38
59720,4b,45.03,-111.63
59721,4b,45.78,-111.98
59420,4a,47.88,-111.02
59440,4a,47.71,-111.11
59421,4a,47.16,-111.63
59824,4a,47.42,-114.18
59522,4a,48.56,-111.01
59523,4a,48.47,-109.21
59535,4a,48.02,-109.21
59422,4a,47.86,-112.44
59215,4a,47.56,-105.77
59634,4b,46.43,-112.01
59825,4b,46.61,-113.59
59424,4a,47.39,-110.02
59322,4a,47.09,-106.62
59912,4a,48.54,-114.34
59926,4a,48.38,-114
59928,4a,48.85,-114.47
59019,4b,45.72,-109.23
59826,4a,47.43,-113.7
59827,4b,45.89,-114.04
59425,4a,48.2,-111.85
59456,4a,48.26,-111.47
59081,4b,45.01,-109.96
59828,4b,46.34,-113.95
59022,4b,45.62,-107.32
59218,4a,47.99,-104.49
59024,4b,46.25,-107.74
59427,4a,48.65,-112.84
59219,4a,48.56,-104.15
59829,4b,45.78,-114.24
59914,4a,47.86,-114.28
59929,4a,47.91,-114.35
59025,4b,45.12,-106.64
59722,4b,46.37,-112.72
59731,4b,46.59,-112.83
59733,4b,46.6,-112.95
59430,4a,47.45,-109.92
59725,4b,45.05,-112.82
59746,4b,45.37,-113.06
59727,4b,45.78,-112.71
59831,4a,47.25,-114.35
59524,4a,48.22,-108.35
59832,4b,46.65,-113.24
59433,4a,47.88,-111.75
59635,4b,46.53,-111.77
59026,4b,45.44,-108.68
59324,4b,45.77,-104.51
59915,4a,47.8,-114.4
59027,4b,45.28,-110.86
59729,4b,45.28,-111.71
59917,4a,48.82,-114.93
59436,4a,47.64,-112.12
59221,4a,47.95,-104.21
59326,4b,46.73,-104.88
59341,4b,46.74,-104.78
59028,4b,45.33,-109.67
59222,4a,48.71,-105.17
59833,4b,46.65,-114.07
59327,4b,46.26,-106.67
59442,4a,47.98,-110.8
59223,4a,48,-106.44
59443,4a,47.55,-111.71
59225,4a,48.28,-106.06
59834,4a,47.07,-114.22
59846,4a,47.13,-114.53
59226,4a,48.3,-104.39
59242,4a,48.4,-104.6
59029,4b,45.39,-108.79
59444,4a,48.71,-111.35
59730,4b,45.26,-111.14
59030,4b,45.03,-110.7
59031,4b,45.5,-107.26
59446,4a,47.69,-110.2
59447,4a,47.2,-110.44
59525,4a,48.69,-110.25
59230,4a,48.18,-106.89
59330,4a,47.12,-104.87
59032,4a,47.02,-108.88
59084,4a,47.03,-108.61
59401,4a,47.51,-111.27
59402,4a,47.51,-111.19
59404,4a,47.65,-111.38
59405,4a,47.29,-111.34
59414,4a,47.54,-111.26
59033,4b,45.72,-109.75
59837,4b,46.49,-113.26
59840,4b,46.16,-114.14
59332,4b,45.35,-104.73
59034,4b,45.75,-107.79
59526,4a,48.49,-108.65
59501,4a,48.56,-109.73
59601,4b,46.51,-112.12
59602,4b,46.76,-112.01
59626,4b,46.6,-112.03
59633,4b,46.87,-112.32
59843,4b,46.88,-113
59844,4a,47.99,-115.9
59450,4a,47.58,-110.78
59451,4a,47.43,-109.27
59528,4a,48.56,-110.47
59241,4a,48.42,-107.03
59452,4b,46.86,-110.19
59529,4a,48.79,-108.73
59845,4a,47.66,-114.55
59848,4a,47.7,-114.64
59037,4b,45.82,-108.22
59038,4b,46,-107.12
59076,4b,46.27,-107.07
59039,4b,46.66,-107.46
59530,4a,48.61,-110.7
59336,4b,46.22,-105.02
59736,4b,45.31,-113.35
59041,4b,45.48,-108.99
59531,4a,48.71,-110.79
59337,4a,47.38,-106.81
59453,4b,46.63,-109.68
59901,4a,48.19,-114.38
59454,4a,48.73,-112.01
59466,4a,48.8,-111.59
59920,4a,48.06,-114.5
59338,4b,46.59,-105.69
59532,4a,48.6,-110.06
59922,4a,47.99,-114.27
59931,4a,47.91,-114.21
59243,4a,47.76,-104.67
59244,4a,48.66,-106.26
59044,4b,45.6,-108.68
59046,4b,46.44,-109
59441,4b,46.92,-109.07
59457,4a,47.01,-109.34
59923,4a,48.32,-115.36
59739,5a,44.61,-112.27
59639,4a,47.16,-112.68
59339,4a,47.28,-105.18
59047,4b,45.7,-110.53
59050,4b,45.22,-107.42
59847,4b,46.73,-114.36
59460,4a,48.05,-110.45
59537,4a,48.82,-108
59052,4b,45.44,-110.2
59538,4a,48.16,-107.87
59741,4b,45.77,-111.37
59925,4a,48.11,-114.79
59053,4b,46.47,-110.53
59247,4a,48.5,-104.37
59055,4b,46.12,-109.83
59301,4b,46.22,-105.6
59333,4b,46.25,-106.16
59343,4b,45.64,-105.43
59801,4b,46.85,-113.99
59802,4b,46.94,-113.85
59803,4b,46.76,-113.97
59804,4b,46.89,-114.21
59808,4b,46.98,-114.12
59462,4a,47.12,-109.92
59002,4b,45.98,-108.68
59057,4b,45.85,-108.94
59463,4b,46.98,-110.85
59464,4b,46.88,-109.61
59059,4b,46.42,-108.05
59248,4a,48.27,-106.27
59465,4b,46.93,-110.7
59745,4b,45.58,-111.58
59853,4a,48.03,-115.82
59250,4a,48.83,-106.32
59062,4b,45.14,-106.08
59252,4a,48.88,-104.81
59854,4a,47.07,-113.04
59063,4b,45.65,-108.97
59253,4a,48.73,-105.84
59467,4a,48.08,-112.32
59858,4b,46.29,-113.45
59859,4a,47.57,-114.73
59254,4a,48.72,-104.57
59344,4b,46.41,-104.56
59860,4a,47.72,-114.21
59064,4b,45.91,-107.93
59255,4a,48.3,-105.19
59468,4a,47.69,-111.64
59065,4b,45.31,-110.76
59067,4b,45.95,-109.27
59469,4a,47.2,-110.63
59068,4b,45.19,-109.24
59257,4a,48.73,-104.9
59069,4b,45.63,-109.63
59258,4a,48.54,-104.49
59930,4a,48.8,-115.13
59259,4a,47.71,-105.03
59240,4a,48.84,-106.24
59260,4a,48.77,-106.11
59070,4b,45.34,-109.16
59864,4a,47.53,-114.13
59071,4b,45.29,-109.56
59347,4b,46.46,-106.39
59072,4b,46.44,-108.51
59471,4a,47.42,-108.98
59540,4a,48.45,-110.61
59074,4b,46.39,-109.38
59261,4a,48.58,-107.42
59865,4a,47.32,-114.02
59866,4a,47.31,-115.14
59867,4a,47.42,-115.5
59075,4b,45.36,-108.02
59472,4a,47.4,-111.09
59077,4a,47.14,-107.59
59262,4a,47.5,-104.47
59263,4a,48.78,-105.6
59868,4a,47.24,-113.53
59078,4b,46.39,-109.56
59461,4a,48.53,-112.15
59474,4a,48.51,-111.73
59079,4b,46.05,-108.38
59749,4b,45.43,-112.12
59270,4a,47.75,-104.28
59932,4a,48.07,-114.12
59479,4a,47.04,-110.32
59870,4b,46.5,-114.1
59480,4a,47.2,-111.2
59871,4b,45.87,-113.75
59482,4a,48.86,-111.89
59483,4a,47.47,-111.8
59872,4a,47.05,-114.97
59484,4a,48.94,-111.52
59349,4b,46.91,-105.43
59873,4a,47.56,-115.44
59752,4b,45.91,-111.43
59641,4b,46.2,-111.63
59643,4b,46.17,-111.51
59644,4b,46.48,-111.34
59874,4a,47.76,-115.63
59935,4a,48.72,-115.74
59542,4a,48.79,-108.45
59751,4b,45.65,-112.36
59754,4b,45.45,-112.46
59085,4b,46.47,-110.07
59486,4a,48.3,-112.36
59273,4a,48.35,-106.9
59487,4a,47.59,-111.64
59875,4b,46.39,-114.26
59274,4a,47.86,-105.42
59755,4b,45.28,-111.91
59351,4b,45.98,-105.72
59275,4a,48.83,-104.16
59916,4a,48.31,-113.35
59758,5a,44.69,-111.21
59937,4a,48.44,-114.53
59759,4b,45.86,-112.24
59645,4b,46.57,-111
59276,4a,48.92,-105.19
59544,4a,48.78,-107.51
59545,4a,48.91,-111.15
59353,4a,47.01,-104.32
59086,4b,46.06,-110.59
59489,4a,47.63,-109.21
59058,4a,47.08,-107.8
59087,4a,47.11,-108.22
59761,4b,45.54,-113.54
59762,4b,45.66,-112.93
59648,4a,47.08,-112.17
59201,4a,48.28,-105.66
59088,4b,46.12,-108.09
59089,4b,45.1,-107.41
59546,4a,47.78,-108.53
59547,4a,48.66,-109.01
59319,4b,45.46,-104.18
58210,4a,48.41,-98.07
58830,4a,48.58,-103.46
58831,4a,47.84,-103.64
58520,4b,46.72,-101.5
58833,4a,48.95,-103.48
58620,4b,46.48,-103.31
58710,4a,47.88,-100.24
58758,4a,47.82,-100.11
58212,4a,47.67,-97.98
58711,4a,48.97,-101.28
58835,4a,47.8,-103.43
58006,4a,47.1,-97.21
58214,4a,47.91,-97.49
58413,4b,46.03,-99.37
58521,4b,46.97,-100.75
58713,4a,48.49,-100.6
58216,4a,48.88,-97.47
58621,4b,46.91,-104
58316,4a,48.84,-99.74
58622,4b,46.88,-103.19
58627,4a,47.18,-103.21
58716,4a,47.83,-101.08
58718,4a,48.31,-101.73
58523,4a,47.26,-101.77
58416,4a,47.55,-98.34
58484,4a,47.4,-98.43
58310,4a,48.57,-99.66
58317,4a,48.62,-99.37
58501,4b,46.8,-100.76
58503,4b,46.91,-100.75
58504,4b,46.8,-100.76
58505,4b,46.8,-100.76
58318,4a,48.82,-100.44
58721,4a,48.8,-102.24
58418,4a,47.46,-99.7
58423,4a,47.45,-99.8
58623,4b,46.18,-103.4
58321,4a,48.21,-98.35
58420,4a,47.06,-98.82
58011,4b,46.92,-97.55
58722,4a,48.27,-101.42
58723,4a,47.83,-100.66
58218,4a,47.6,-97.09
58219,4a,47.45,-96.88
58223,4a,47.51,-97.07
58324,4a,48.48,-99.2
58725,4a,48.44,-101.71
58421,4a,47.45,-99.12
58529,4b,46.42,-101.57
58838,4a,47.86,-103.93
58004,4a,47,-97.22
58012,4b,46.9,-97.21
58079,4b,46.9,-97.34
58422,4a,47.55,-99.41
58220,4a,48.79,-97.62
58236,4a,48.7,-97.44
58013,4b,46.07,-97.38
58530,4a,47.11,-101.29
58015,4b,46.57,-96.8
58325,4a,48.26,-99.19
58424,4b,46.89,-99.12
58016,4a,47.34,-97.4
58017,4b,46.1,-97.78
58531,4a,47.54,-101.22
58018,4b,46.47,-96.87
58727,4a,48.9,-102.78
58425,4a,47.44,-98.12
58452,4a,47.54,-98.23
58426,4a,47.22,-98.56
58730,4a,48.91,-103.29
58222,4a,48.59,-97.66
58021,4b,46.71,-97.06
58428,4b,46.86,-99.75
58429,4a,47.18,-98.2
58731,4a,48.39,-101.04
58733,4a,48.25,-101.56
58301,4a,48.11,-98.87
58327,4a,48.07,-98.64
58362,4a,48.22,-99.08
58382,4a,48.28,-98.87
58601,4b,46.88,-102.78
58625,4a,47.3,-102.2
58734,4a,48.5,-101.88
58735,4a,47.85,-101.5
58712,4a,47.95,-100.53
58736,4a,47.92,-100.37
58225,4a,48.56,-97.17
58626,4a,47.35,-102.62
58329,4a,48.81,-100.06
58433,4b,46.36,-98.71
58227,4a,48.49,-97.86
58330,4a,48.41,-98.45
58331,4a,48.62,-99.09
58533,4b,46.4,-101.84
58436,4b,46,-98.52
58228,4a,47.92,-97.36
58027,4b,46.62,-97.59
58843,4a,48.28,-103.35
58007,4a,47.04,-97.49
58029,4a,47.11,-97.38
58332,4a,48.03,-99.76
58229,4a,48.48,-98.23
58030,4b,46.05,-96.6
58102,4b,46.87,-96.81
58103,4b,46.87,-96.81
58104,4b,46.87,-96.81
58438,4a,47.64,-99.62
58031,4b,46.76,-97.79
58230,4a,47.51,-97.83
58535,4b,46.45,-101.23
58564,4b,46.36,-101.3
58569,4b,46.23,-101.13
58737,4a,48.89,-102.39
58439,4b,45.94,-98.78
58231,4a,48.21,-97.79
58233,4a,48.21,-97.47
58032,4b,46.1,-97.63
58033,4b,46.52,-97.93
58844,4a,48.91,-103.77
58528,4b,46.31,-100.63
58538,4b,46.08,-100.63
58441,4b,46.16,-98.42
58442,4b,46.62,-99.14
58035,4a,47.27,-97.4
58036,4a,47.14,-96.96
58540,4a,47.65,-101.42
58235,4a,48.08,-97.46
58630,4b,46.86,-102.56
58641,4b,46.68,-102.55
58740,4a,48.51,-101.22
58443,4a,47.45,-98.56
58631,4b,46.81,-101.83
58541,4a,47.29,-102.06
58632,4b,46.73,-103.98
58430,4a,47.48,-100.26
58444,4a,47.47,-100.12
58445,4a,47.55,-98.8
58237,4a,48.41,-97.4
58201,4a,47.91,-97.07
58202,4a,47.91,-97.07
58203,4a,47.91,-97.07
58204,4a,47.96,-97.38
58205,4a,47.96,-97.38
58038,4a,47.23,-97
58741,4a,48.26,-100.84
58634,4a,47.4,-103.25
